id,name,secore
 130932,Crazy Horse,0.05153741624035603
 139026,Led Zeppelin,0.4857039633743338
 182598,MC5,0.29663147029905346
 187581,Funkadelic,0.09647480308154108
 200968,Gene Simmons,0.016642119595177203
 349157,Melvins,0.04073872709461692
 354105,Jimi Hendrix,0.7519450433671098
 379125,Neil Young,0.2502767119091699
 390390,Ohio Players,0.03650006412122874
 485791,Wipers,0.04324854750618419
 490004,Ramones,0.347382417593653
 503913,Mountain,0.045779102587481725
 562304,The Stooges,0.5662464447600124
 574772,AC/DC,0.10992788621714128
 604852,Aerosmith,0.12400502668431307
 623985,Budgie,0.04633792698985137
 754032,The Beatles,1.9784740587057634
 771438,Black Sabbath,0.37054630436766955
 772567,Iron Butterfly,0.12988746548527821
 840402,The Velvet Underground,0.7666813350283133
 1113,t.A.T.u.,0.0
 8828,Spice Girls,0.012666474767108485
 81403,Boney M.,0.0063317847753774055
 546214,Gwen Stefani,0.0058628922154562195
 628467,Britney Spears,0.0042506023436034305
 1433,Pam Tillis,0.0034761891200524118
 13384,Tanya Tucker,0.018445836390674736
 19241,Patty Loveless,0.012211117753028604
 65397,Bobbie Gentry,0.02015618246127887
 86312,The Judds,0.010869475100541483
 99753,Connie Smith,0.007742254128618485
 136640,Tammy Wynette,0.05698791317925208
 175286,Dolly Parton,0.057164162514796314
 210512,Janie Fricke,0.008219607216904814
 234325,Loretta Lynn,0.06458938476414441
 409954,Ray Price,0.12004642832679037
 749175,Skeeter Davis,0.011550999365265957
 804289,Lynn Anderson,0.012521193520213813
 1498,All That Remains,0.0
 50493,Soulfly,0.000872149706780568
 96977,In Flames,0.000872149706780568
 97325,Biohazard,0.012061559853967044
 219966,Vision of Disorder,0.0017324998881764393
 561105,Hatebreed,0.0013705209677980351
 607053,At the Gates,0.0046362317171866506
 1589,Gyrgy Kurtg,0.0
 1528006,Olivier Messiaen,0.0018600902779241945
 1611,Speedy,0.0001245928152543668
 559405,Daddy Yankee,6.938488710296492e-05
 2252,Allan Holdsworth,0.000831432451802149
 156886,Spyro Gyra,0.0017552224078280915
 2273,Allan Sherman,0.001079446214431393
 112017,Jo Stafford,0.017079612263226594
 203804,Victor Borge,0.00023008252427121032
 588679,Theodore Bikel,0.00023008252427121032
 744548,Spike Jones,0.040511984619245635
 2330,Sergio Mendes,0.0075806760906251495
 38936,Simon & Garfunkel,0.11178221068333502
 41874,The Beach Boys,0.504321321458526
 249175,Les Baxter,0.004850722607104234
 639397,Caetano Veloso,0.013379624564811043
 642542,Burt Bacharach,0.14151831975809268
 765585,Baden Powell,0.002738968347353023
 781837,Antnio Carlos Jobim,0.026253025839549422
 785283,Joo Gilberto,0.022286359648682946
 792507,Frank Sinatra,0.16556163429756268
 798543,Ed Lobo,0.002487713381807877
 2411,Tangerine Dream,0.036302306692773054
 183867,John Cage,0.10314056632465043
 346336,Pink Floyd,0.3841780719058481
 423829,Miles Davis,0.3203084810722723
 750519,Terry Riley,0.08925401497277641
 840102,Jefferson Airplane,0.11530035394663024
 988440,Grateful Dead,0.07500651674980609
 2578,Tanita Tikaram,0.0
 133969,Joan Armatrading,0.014534519229933608
 2750,Total,0.0
 7689,TLC,0.019227434312629087
 160690,En Vogue,0.01930340455977508
 208774,Janet Jackson,0.059364364958307964
 262255,Mariah Carey,0.025264064331665677
 319347,R. Kelly,0.01636708469189183
 376204,Mary J. Blige,0.020345928483156424
 802302,Chaka Khan,0.05572908127750003
 820434,Whitney Houston,0.040026332997076794
 2867,Pat Travers,0.0
 112462,Cream,0.41834470405886515
 176936,Elmore James,0.36891394738359456
 187478,Eric Clapton,0.0550643859566956
 192382,Deep Purple,0.22445844547604754
 240865,Jeff Beck,0.13889059678529755
 255371,Leslie West,0.0015357319266376523
 489303,The Yardbirds,0.5570558157485603
 824599,Little Walter,0.2063398716500536
 831381,Robin Trower,0.01274274681618242
 894465,The Rolling Stones,1.1754362952469133
 3170,Pablo Cruise,0.0017555430365717767
 18977,Barry Manilow,0.008434801400668537
 19297,America,0.011411300991811786
 297894,Poco,0.015280216311100466
 3226,Alexisonfire,0.0
 517607,Brand New,0.0
 583618,Sunny Day Real Estate,0.022098465100728555
 626463,Stone Temple Pilots,0.009424422636867403
 859509,Quicksand,0.005155168046328915
 3426,Tank,0.0
 101895,Joe,0.0004983712610174672
 3595,Andrew Lloyd Webber,0.006639877881909997
 239859,Leonard Bernstein,0.025920298160402064
 304458,Jule Styne,0.0016334386770271944
 649950,George Martin,0.0020701403529548557
 691807,Stephen Sondheim,0.0032040415272881597
 3627,Pato Banton,0.002566788332190188
 178014,U-Roy,0.015433034622199478
 246768,Derrick Morgan,0.019693628836343072
 295276,Jimmy Cliff,0.14872036605642125
 603590,Aswad,0.01624624288352479
 745584,Steel Pulse,0.007462750808518593
 790988,Toots & the Maytals,0.05836596596663831
 819344,Desmond Dekker,0.034290164343050836
 855773,Prince Jazzbo,0.0035320662795233484
 3669,Southern Culture on the Skids,0.0
 131627,Creedence Clearwater Revival,0.059374395842582424
 137580,The Cramps,0.025149230760767378
 170369,Lynyrd Skynyrd,0.03698553057814281
 207735,Charlie Feathers,0.018592937838649508
 240311,Link Wray,0.10220438978678964
 289177,Sam the Sham & the Pharaohs,0.029836037614781874
 309458,Screamin' Jay Hawkins,0.075396641666605
 332141,Jerry Lee Lewis,0.41621177737429316
 519637,Brian Setzer,0.0001245928152543668
 578028,Mojo Nixon,0.0001245928152543668
 584923,Dave Edmunds,0.00864174832695905
 690254,ZZ Top,0.025722043167546327
 744265,Tony Joe White,0.006649892780117932
 767068,Keith Richards,0.028471454786298717
 816890,Johnny Cash,0.34160236172364067
 921965,The Ventures,0.05532024512255559
 923384,Molly Hatchet,0.0029868588245833584
 3829,T-Bone Walker,0.28239761987728834
 532957,Cab Calloway,0.12047512424272237
 805930,Charlie Christian,0.1610764705386419
 4358,Tony Rebel,0.0
 4451,T.S.O.L.,0.0007628395591031276
 123007,The Dickies,0.03076467312472189
 490141,The Weirdos,0.0629419908447362
 4458,Parijat,0.0
 42234,Steven Halpern,0.0005185103810393675
 4553,T-Connection,0.0
 536122,George Duke,0.007140988509024429
 4852,Selena,0.0059830159578689495
 31380,Paula Abdul,0.013578939597820602
 122754,Cyndi Lauper,0.017261969804687676
 145443,Fito Olivares,0.0014479938575538516
 237205,Madonna,0.062029672998789746
 661524,Donna Summer,0.0598212874205704
 664817,Gloria Estefan,0.009307897506675001
 806336,Los Tigres del Norte,0.006613373172604284
 4955,Space,0.0
 100160,The Kinks,0.7721027538577898
 577627,The Who,0.7414534523650309
 5307,Alicia Keys,0.0
 1190,Syreeta,0.008852127368319132
 74195,Natalie Cole,0.018725472250489747
 101946,Isaac Hayes,0.0686535623376135
 134600,D'Angelo,0.0038216727431216184
 164053,Faith Evans,0.005201189978364529
 165011,Dionne Warwick,0.11206645930651472
 170770,Erykah Badu,0.002548303277961252
 279337,Sade,0.01758613175537846
 290072,Roberta Flack,0.03857310964394067
 316834,Marvin Gaye,0.3497720061915947
 361393,Prince,0.08394624353690906
 411761,Nina Simone,0.10994378241179252
 568861,The Sweet Inspirations,0.020693789967160158
 614823,Brenda Russell,0.002690448155843449
 622805,Stevie Wonder,0.19985090636266473
 866491,Maxwell,0.0012005495718375853
 887806,Oleta Adams,0.0005242299213921403
 927555,Aretha Franklin,0.18221805770886385
 933172,Allen Toussaint,0.032713616888615564
 5441,Pantera,0.024333965949919902
 22124,Slayer,0.05434143628513234
 98465,Iron Maiden,0.0860041861311731
 105422,Corrosion of Conformity,0.019678126594569578
 163386,Exhorder,0.0052713908585517
 246611,Judas Priest,0.1254475706970717
 260206,Van Halen,0.05731594813429371
 287259,Saint Vitus,0.014416217684869236
 315403,Venom,0.062314555816155734
 371258,Napalm Death,0.016986491357517574
 386253,Negative Approach,0.013734516049508254
 406294,Megadeth,0.02027085892507049
 424244,Ozzy Osbourne,0.03446129883145193
 490952,Anthrax,0.03209413179403044
 501407,Motrhead,0.14033647823807852
 561715,Godflesh,0.009995887691705974
 588450,Annihilator,0.005387485044844653
 673208,Manowar,0.010230958096871377
 749970,Ted Nugent,0.06494325006400685
 751910,Testament,0.012887880171997757
 925852,Anvil,0.04107665874136787
 957085,Danzig,0.01887248744635112
 5501,System of a Down,0.0032728573096512353
 223627,John Frusciante,0.002590228517592993
 280956,Rollins Band,0.012306505764093662
 351733,Nine Inch Nails,0.017286496768448487
 357406,Nirvana,0.09301370004115683
 388198,Neurosis,0.0012789066753640154
 506513,Mr. Bungle,0.015893536059724496
 572737,Helmet,0.016592319661365613
 825251,Marilyn Manson,0.0051040671759441355
 5882,T. Rex,0.2606646834613075
 120521,Chuck Berry,1.2497106978878185
 180228,Elvis Presley,0.9541436930278436
 799053,Donovan,0.08300331060025856
 824022,Little Richard,0.9110141179766369
 16835,The Paul Butterfield Blues Band,0.014707742932395653
 22928,Steppenwolf,0.10285220476417171
 46120,The Amboy Dukes,0.042372260777494175
 76057,King Crimson,0.0923028883807461
 114342,The Doors,0.2795754243086262
 137474,Laura Nyro,0.06029743817418133
 138699,Frank Zappa,0.17463570195825748
 311674,Vanilla Fudge,0.17986155564836803
 327765,John Barry,0.02282491598509139
 489676,The Pretty Things,0.16765115458804658
 5980,Paolo Conte,0.004812725465643166
 6334,Tony Bennett,0.04174359353277076
 150629,¡ëdith Piaf,0.06193909780228235
 695189,Yves Montand,0.002067080602512139
 804476,Charles Aznavour,0.08971272755756152
 958533,Dave Brubeck,0.011950363830392555
 6143,Alice Coltrane,0.0002630958923349504
 28692,Terry Gibbs,0.00037046530377225236
 175553,John Coltrane,0.28129168179996855
 208404,Dexter Gordon,0.040022299197463786
 404463,Ravi Shankar,0.2621802246185956
 640675,Bud Powell,0.04738402002138143
 868092,McCoy Tyner,0.012448451964991789
 6232,Robert Miles,0.00032807137875027684
 749222,Paul Oakenfold,0.0016013973346600395
 752945,Paul van Dyk,0.0006270007449988083
 6310,Semisonic,0.0022401365019224847
 37730,Pearl Jam,0.0207973893291255
 39258,Paul Westerberg,0.004086611834514677
 47789,BoDeans,0.003918809171433637
 51992,Big Star,0.16361042063280296
 78741,The Connells,0.0017267895283321279
 130173,Crowded House,0.0065615194964814315
 184043,Foo Fighters,0.006985546359673038
 287917,Lindsey Buckingham,0.0006342542088131664
 350840,Jimmy Buffett,0.026215570112757762
 387530,Matthew Sweet,0.004292484316079518
 490554,The Posies,0.0018061181579025005
 612716,Tom Petty,0.03015247753433514
 853492,Marshall Crenshaw,0.004672387684976699
 898479,The Smithereens,0.020231705124238854
 936425,Todd Rundgren,0.05082892420203794
 987491,Gram Parsons,0.17136324912287276
 6320,Toto,0.0008490866498204487
 11707,Steely Dan,0.03129412372977075
 43714,Bee Gees,0.07790396488551418
 46925,Blood and Sweat & Tears,0.00609387285937202
 96964,Boz Scaggs,0.004479895700952505
 102399,Larry Carlton,0.001746201107622102
 110161,Chicago,0.014095210466907952
 130689,Jackson Browne,0.03239126464548805
 136871,The Doobie Brothers,0.011626980612817727
 277351,Loggins & Messina,0.0009636673187300702
 481461,Orleans,0.0009636673187300702
 674662,Manfred Mann,0.026951122289634092
 685647,Yes,0.10540864057793711
 796734,Elton John,0.1386949985942429
 957296,Herbie Hancock,0.012034576806943366
 60306,Harold Arlen,0.0425042395693938
 79016,Billie Holiday,0.30338503021066254
 82584,Billy Eckstine,0.1960909613641491
 162677,Dizzy Gillespie,0.18472064931770416
 172642,Joe Mooney,0.007531552322345744
 184502,Ella Fitzgerald,0.16331141474405783
 204901,Sarah Vaughan,0.09947334877003006
 211758,Charlie Parker,0.1740771190842372
 212612,Johnny Hartman,0.08610626904640589
 213590,Joe Williams,0.030940285200287063
 244406,Johnny Mercer,0.024256903273666676
 742899,Stan Getz,0.03713915613750452
 6563,Stan Levey,0.00043390221498900154
 396372,Max Roach,0.022943264386712174
 6568,Alicia Myers,0.0
 21334,Stephanie Mills,0.000291273761667174
 816701,Deniece Williams,0.014537429942380081
 825168,The Jones Girls,0.0
 6613,Ali Farka Tour,0.000715011236129609
 46861,Ray Charles,0.5152284257522266
 60679,Big Joe Williams,0.1375282193090171
 815039,John Lee Hooker,0.35010326770081485
 825208,Lightnin' Hopkins,0.12623096267024458
 6855,Pablo Milans,0.0006305677714135671
 942252,Compay Segundo,0.012386047846337796
 6860,Alicia Villarreal,0.0
 197424,Vicente Fernndez,0.0015766087372630815
 311680,Luis Miguel,0.0018948829737649438
 617613,Alejandro Fernndez,0.0
 619388,Alejandro Sanz,0.0
 7031,Alison Krauss & Union Station,0.0
 245039,Vassar Clements,0.01170509779838487
 389979,Ralph Stanley,0.031054593240003935
 778568,J.D. Crowe & the New South,0.005205039802670908
 7230,Brian May,0.0011124381513454476
 36537,Steve Howe,0.0007312640525713161
 89021,Jimmy Page,0.016048568535793867
 209142,George Harrison,0.022136414095200535
 307135,Rick Nielsen,0.0007220180680389708
 496405,The Shadows,0.34277142108561454
 805785,Joe Satriani,0.016980843095317805
 821571,Smokey Robinson,0.5059612302422081
 842351,Pete Townshend,0.011338126466701978
 7305,Tony Levin,0.005629410324947707
 113480,Jaco Pastorius,0.004421142501293291
 152312,Jack Bruce,0.011516081831198045
 7448,The Delfonics,0.014214792797070637
 61479,The Five Satins,0.0206909240970935
 64145,The Five Keys,0.018735680879386193
 82013,The Impressions,0.14282221093540343
 118544,The Drifters,0.23323212517898081
 144458,Curtis Mayfield,0.18160583886677437
 147200,The Dells,0.08252496433120671
 162820,Gene Chandler,0.0627611802551393
 329468,Jerry Butler,0.05141195130988809
 524239,Brook Benton,0.07313879428322952
 894335,The Platters,0.22403647882989114
 41420,Pebbles,0.004096981197668209
 59819,Betty Wright,0.02468068503057228
 101953,Klymaxx,0.006362230753112137
 118289,Labelle,0.02673650258148624
 477875,The Supremes,0.20631150059223602
 500889,Minnie Riperton,0.05215936548908572
 509356,Atlantic Starr,0.014415374232341387
 569256,The Tams,0.013369323231777341
 572106,The Three Degrees,0.007705402279137275
 594665,Diana Ross,0.13215102864760017
 664849,Gloria Gaynor,0.007256726750403215
 746666,Sister Sledge,0.007681268793992712
 865016,New Edition,0.026855428760963952
 894847,The Pointer Sisters,0.024939139927412125
 7729,The Trashmen,0.06854450413339902
 55128,Bo Diddley,0.6755292360317235
 58616,The Champs,0.005012917727726108
 116984,Chubby Checker,0.06853669050617749
 502806,The Rivingtons,0.0023142567397620097
 773642,The Kingsmen,0.07433249725247078
 7731,Papa Roach,0.0
 50251,Blind Melon,0.0017320551177852884
 88180,Kid Rock,0.001990875913463766
 798606,Fugazi,0.04279439678650272
 7920,Alice in Chains,0.01892893301910447
 139908,The Cult,0.01326450418395188
 418740,Sex Pistols,0.5497820486203744
 671953,Heart,0.02010138422438861
 891063,Misfits,0.06359126234462566
 7974,T. Graham Brown,0.0
 334740,Ronnie Milsap,0.026195190676633884
 8125,Sharon Jones & the Dap-Kings,0.0
 13393,Tower of Power,0.007565186093550891
 59655,The Mar-Keys,0.012845175774371921
 94224,Ike & Tina Turner,0.05744714705771592
 128099,James Brown,0.687963826941885
 149973,Barbara Lynn,0.0072394269253708565
 170454,Carla Thomas,0.012455577632657686
 179764,Fontella Bass,0.017948104140208664
 414251,Otis Redding,0.2745734490931279
 477377,The Memphis Horns,0.013755877860986568
 542976,Candi Staton,0.013010268732226925
 667169,Gladys Knight & the Pips,0.003084693364694063
 751738,Steve Cropper,0.003952129135322019
 772526,Irma Thomas,0.10300297335117026
 803242,Lyn Collins,5.497638677313672e-05
 806542,Etta James,0.16771184860555127
 817011,Was (Not Was),0.0011654079231491546
 894531,Otis Clay,0.011884897475811642
 8245,Spanky & Our Gang,0.0021206949297047713
 59293,The Mamas & the Papas,0.026157915116233617
 71336,The Four Freshmen,0.053342314789343696
 328352,The New Christy Minstrels,0.01933700319112171
 575051,Herman's Hermits,0.036166161777418514
 8549,Sparklehorse,0.001976746097841139
 65590,The Flaming Lips,0.026642238640949154
 189678,Galaxie 500,0.006162686791485752
 325459,R.E.M.,0.11183091280003848
 422405,The Replacements,0.06698505867727178
 545726,Guided by Voices,0.009577194884061816
 621944,The Boo Radleys,0.008517092466532294
 752314,Pavement,0.02351116480559336
 780625,Cracker,0.002639941885790536
 922911,Mojave 3,0.0024675303913639346
 8570,Senses Fail,0.0
 39013,Alkaline Trio,0.002186103466630497
 305363,Saves the Day,0.0010291369718024622
 563834,Dag Nasty,0.0031816031324657036
 690456,Youth of Today,0.006459185089820135
 781766,Cro-Mags,0.003384637835189196
 808944,Jawbreaker,0.019411358686020865
 855836,The Promise Ring,0.009970489226449856
 8591,Sparta,0.0
 178906,Jawbox,0.011240917303803742
 219203,U2,0.05359604605438207
 803026,Government Issue,0.0024193017151193453
 11754,Sheena Easton,0.015476782147253025
 22257,Patty Smyth,0.009114161073233627
 137084,Jody Watley,0.02084013696544442
 159433,Take That,0.008983036366151846
 177454,M People,0.005653709211112319
 228099,Howard Jones,0.00984764788265327
 235923,Leif Garrett,0.008621433376090988
 246960,Wham!,0.019063326689524724
 290590,Samantha Fox,0.01011470531220376
 302106,Lisa Stansfield,0.0032260978606755194
 354722,Rick Astley,0.005641015534941785
 390477,New Kids on the Block,0.01799094470905425
 484145,The Partridge Family,0.01682964439614349
 495338,Ace of Base,0.015641512076912212
 545074,George Michael,0.015469273064831233
 572499,The Velvelettes,0.0064945496909949085
 776093,Kylie Minogue,0.011266141122336112
 790833,Shalamar,0.013524497559272972
 874289,Menudo,0.009379336257189355
 9084,Sparks,0.046286865483663224
 121590,Jacques Brel,0.11612948080558431
 253142,Scott Walker,0.11502231654193106
 9218,Tracey Thorn,0.0
 567624,The Stylistics,0.013090817401558482
 590441,Young Marble Giants,0.012318644834955459
 9437,SHeDAISY,0.0
 133057,Jo Dee Messina,0.0008985690708887775
 161808,Shania Twain,0.005647423840070552
 162269,Faith Hill,0.0034395306509351076
 162487,Dixie Chicks,0.0031956813251285154
 227088,Deana Carter,0.0006829411078984367
 270491,Joni Mitchell,0.1755733063120966
 286115,Lorrie Morgan,0.008929415082263723
 340446,McBride & the Ride,0.0
 368112,Martina McBride,0.004557079776858043
 495861,Mindy McCready,0.0001245928152543668
 749476,Trisha Yearwood,0.005643836810816595
 750131,Terri Clark,0.0
 834108,Sarah McLachlan,0.011213909355128993
 858375,Mary Chapin Carpenter,0.002934145505474129
 9441,Static-X,0.0002657749711230935
 167320,Fear Factory,0.006175482760065659
 178122,Filter,0.0003656886766051195
 420133,Ministry,0.01912013447073204
 820115,White Zombie,0.0040460390862983924
 9490,Shed Seven,0.0
 393345,Oasis,0.007852696244983495
 564333,The Stone Roses,0.02918469038382002
 9680,Charles Mingus,0.0524584466856124
 23290,Slam Stewart,0.007348440393138193
 170690,Erskine Hawkins,0.09409701456957055
 242966,Lennie Tristano,0.015579606702275843
 490416,Thelonious Monk,0.15026222526882768
 494537,Milt Hinton,0.006696605538367683
 641450,Buddy Collette,0.006272872460967524
 748773,Amos Milburn,0.09486235778180499
 9787,Taproot,0.0
 543595,Candlebox,0.00553918272620806
 750742,Slipknot,0.0
 782768,Creed,0.0026658437650944108
 813946,Deftones,0.011221200677583022
 9970,Spineshank,0.0
 10412,Spin Doctors,0.00420297011387299
 12472,Traffic,0.06258323255814921
 20050,Ten Years After,0.010606239823363135
 36106,Steve Miller Band,0.0017187605888855692
 38490,The Band,0.30060656299757155
 77175,Bob Weir,0.009797521288961204
 107139,Bootsy Collins,0.042687852789162206
 178536,Edgar Winter,0.011325919959988336
 191947,War,0.033850889481060485
 265440,Jorma Kaukonen,0.00460749204573493
 307461,Van Morrison,0.1394068848731282
 313284,Little Feat,0.02161474441505853
 317417,Quicksilver Messenger Service,0.019554438372149638
 745964,The Allman Brothers Band,0.06276032304112991
 798792,Graham Central Station,0.035527244770391056
 10538,Spandau Ballet,0.0033067404713171926
 92942,Chic,0.1567352947781411
 127337,Be Bop Deluxe,0.05883424584572633
 183858,Gary Numan,0.07182624780987348
 217622,Japan,0.02336584966522652
 238115,Sam Cooke,0.49850126437251857
 531986,David Bowie,0.6033035272976683
 617196,Brian Eno,0.2937797849108535
 645474,David Essex,0.011392244867872211
 809266,Ultravox,0.07282104489861314
 852855,Roxy Music,0.28246929978952784
 10982,All,0.013591810630679782
 62823,Bad Religion,0.045611132322714576
 202545,Generation X,0.027300685733126485
 385611,Redd Kross,0.001207132582328563
 11046,Tracy Bonham,0.0005460276269365574
 158309,Pat Benatar,0.01630560049869269
 225930,Liz Phair,0.008979358220321667
 680476,Hole,0.0028675210391847137
 792530,Tori Amos,0.007308266225958792
 11052,Tracy Byrd,0.0
 15318,Travis Tritt,0.009834957098638915
 81561,Keith Whitley,0.018282650421903766
 207127,Ricky Van Shelton,0.011561260465352656
 214162,Vince Gill,0.01642925956445675
 251375,Johnny Paycheck,0.02903968585857433
 300749,Sammy Kershaw,0.0
 396676,Randy Travis,0.026697926139809126
 522768,Brooks & Dunn,0.009908834774524864
 605375,Alan Jackson,0.013506343052271014
 792370,Clint Black,0.014126973913343771
 798248,Garth Brooks,0.01953902249110436
 944084,George Strait,0.032816274195377144
 11210,Tara Kemp,0.0
 18258,Teena Marie,0.026905898059840127
 11242,Sheb Wooley,0.002568299508091239
 169536,Ferlin Husky,0.01799513772214717
 11506,Palace,0.0
 740833,Grant Lee Buffalo,0.0021746908022650126
 11608,Tab Benoit,0.0
 44994,Sonny Landreth,0.0001245928152543668
 129547,Clarence "Gatemouth" Brown,0.039989562250867125
 205180,Dr. John,0.015125885204553225
 369270,Professor Longhair,0.052273798381273204
 611102,Albert Collins,0.07193002640818584
 617844,Albert King,0.11004045818916734
 625739,Stevie Ray Vaughan,0.007374455939568887
 942529,Buddy Guy,0.2570914085599932
 11664,American Head Charge,0.0
 66570,Keith Jarrett,0.008477165276865668
 67528,Bob Dorough,0.0052396782824794185
 267354,Horace Silver,0.03776150949635323
 743929,Stan Kenton,0.03849353111991072
 809058,Jay & the Americans,0.0035446283663918073
 927627,Mose Allison,0.16181721140537958
 325401,Petula Clark,0.028637362243867252
 473554,Olivia Newton-John,0.01018497271538676
 490549,Anne Murray,0.017514444778602558
 674150,Helen Reddy,0.0014277879470639208
 686897,Linda Ronstadt,0.0403486991252797
 936190,Stevie Nicks,0.03295438319966055
 11910,Stanley Jordan,0.0005338561664871652
 68780,Kenny Burrell,0.01961291244969513
 175196,Carlos Santana,0.0005110350809807291
 184187,Gabor Szabo,0.005105587818998475
 201760,George Benson,0.006209718330753594
 248392,Wes Montgomery,0.029850642894000877
 341137,Roy Buchanan,0.0013039888324756724
 12128,All-4-One,0.0036339769437567474
 127063,Bell Biv DeVoe,0.01152913353642771
 155563,Take 6,0.00377575601877291
 308871,Little Anthony & the Imperials,0.043901713667777245
 478246,The Tymes,0.0004340611203454349
 651156,Guy,0.013878970017972551
 762731,The Chi-Lites,0.014090972907948396
 767016,Keith Sweat,0.019970768980149142
 12180,Trace Adkins,0.00039036778637746035
 117844,Hank Williams and Jr.,0.025791046608740334
 200791,Waylon Jennings,0.05842850411229
 320761,Ricky Skaggs,0.025406218290096396
 410219,Merle Haggard,0.1808113517241429
 471156,Mickey Gilley,0.01317024414724523
 573100,Daryle Singletary,0.0007425378287415597
 791483,Dwight Yoakam,0.004236290718803477
 238495,John Mayall,0.24271573279584746
 493122,The Rascals,0.026092626292934098
 543055,Georgie Fame,0.04719699244699162
 596922,Yusef Lateef,0.025216028930254722
 631774,The Byrds,0.42551637201908066
 751019,The Animals,0.15478787401065194
 925181,Them,0.07231864568244073
 12491,Taylor Dayne,0.0
 12570,Sister Carol,0.0
 573978,Marcia Griffiths,0.0040348640940904585
 12595,American Hi-Fi,0.0
 152023,Everclear,0.0032865673092853554
 12644,Stanley Turrentine,0.003085039806986077
 16759,Tadd Dameron,0.01883926112671297
 39656,Sonny Rollins,0.03905545127781648
 160198,Gene Ammons,0.009171824776533662
 172350,Don Byas,0.052554376025264325
 301955,Lowell Fulson,0.01122911121181333
 770629,Illinois Jacquet,0.03427429237243876
 47421,The Blues Brothers,0.0011145231187527655
 106298,Cheech & Chong,0.001363708749261499
 165663,Twisted Sister,0.009041287372899115
 193320,Def Leppard,0.015588387200036672
 299471,Scorpions,0.03935345276045882
 745241,Status Quo,0.02338953847153391
 897214,The Rutles,0.0008487481476296719
 12877,Stealers Wheel,0.002530102766484017
 12972,TV on the Radio,0.0
 34899,Soul Coughing,0.0006768954304247364
 51376,The Fall,0.04236968227084511
 167287,Frank Black,0.02333118947588416
 219483,Dinosaur Jr.,0.06776407626427064
 290812,Joy Division,0.14875428847463584
 364399,Public Image Ltd.,0.04743494229408777
 809357,Jan Hammer,0.0002438057502139719
 842802,Peter Gabriel,0.04018281369391841
 990384,Thee Oh Sees,0.0
 13038,Stanton Moore,0.0
 71970,The J.B.'s,0.0035402672563722105
 90389,Idris Muhammad,0.0
 673114,Marcus Miller,0.0
 781172,Jimmy Smith,0.026532862026515083
 13101,Patrick O'Hearn,0.0
 81017,Kitaro,0.0010607872476013466
 147638,Edgar Froese,0.001971131565116869
 186927,Harold Budd,0.007740917879613906
 300245,Rick Wakeman,0.006507543036003858
 675495,Mannheim Steamroller,0.0016358426669588137
 826364,Liz Story,0.00036645842490905375
 840000,Vangelis,0.003126709287985217
 13377,Stan Rogers,0.0002611942633462132
 667794,Gordon Lightfoot,0.014054766508491686
 934721,Tom Paxton,0.09606107349536197
 14651,Patsy Cline,0.08663742365273368
 70715,Bobby Darin,0.03182000100885383
 144847,Eagles,0.049076325590310485
 629609,David Allan Coe,0.017464626250855236
 664378,Glen Campbell,0.04857628894088396
 765722,The Collins Kids,0.013308704155179317
 814606,Wanda Jackson,0.053676107957766714
 868456,Melba Montgomery,0.014264284459944689
 934069,Brenda Lee,0.03404106947054654
